freq_correct,sub_experiment_index,subject,date,timestamp,trial,stimulus,response,is_practice_trial,is_correct,response_time,BLACKOUT_TIME,DELAY_AFTER_REWARD,x,y,undesired_touch,screen_touched,cell_touched,button_touched,SDP_SINGLE_STIMULUS_TIME,SDP_PROBE_TRIAL_INTERVAL,SDP_LONG_A_TIME,SDP_SHORT_A_TIME,SDP_B_TIME,SDP_INTER_STIMULUS_TIME,SDP_DELAY
0,2,2,2019-11-14,14:58:54:138,9,AA,right,na,True,0.35,3000,1000,1177,167,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,2,2019-11-14,14:58:54:139,9,AA,right,na,None,0.351,3000,1000,1177,167,True,PS,RT,None,na,na,na,na,na,na,na
0,2,2,2019-11-14,14:58:59:329,10,AA,right,na,True,0.301,3000,1000,1152,171,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,2,2019-11-14,14:58:59:330,10,AA,right,na,None,0.302,3000,1000,1152,171,True,PS,RT,None,na,na,na,na,na,na,na
0,2,2,2019-11-14,14:59:05:868,11,AB,right,na,False,1.716,3000,1000,1186,174,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,2,2019-11-14,14:59:05:869,11,AB,right,na,None,1.717,3000,1000,1186,174,True,PS,RT,None,na,na,na,na,na,na,na
0,2,2,2019-11-14,14:59:09:368,11,AB,right,na,None,5.216,3000,1000,719,634,True,PS,MB,None,na,na,na,na,na,na,na
0,2,2,2019-11-14,14:59:13:480,12,AB,left,na,True,0.42,3000,1000,98,642,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,2,2019-11-14,14:59:13:482,12,AB,left,na,None,0.421,3000,1000,98,642,True,PS,LB,None,na,na,na,na,na,na,na
0,2,2,2019-11-14,14:59:19:360,13,AB,left,na,True,0.559,3000,1000,196,616,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,2,2019-11-14,14:59:19:361,13,AB,left,na,None,0.56,3000,1000,196,616,True,PS,LB,None,na,na,na,na,na,na,na
0,2,2,2019-11-14,14:59:25:130,14,AB,left,na,None,0.924,3000,1000,252,556,True,PS,LB,NB,na,na,na,na,na,na,na
0,2,2,2019-11-14,14:59:25:468,14,AB,left,na,True,1.262,3000,1000,208,608,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,2,2019-11-14,14:59:25:469,14,AB,left,na,None,1.263,3000,1000,208,608,True,PS,LB,None,na,na,na,na,na,na,na
0,2,2,2019-11-14,14:59:31:210,15,AB,left,na,True,0.726,3000,1000,158,660,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,2,2019-11-14,14:59:31:211,15,AB,left,na,None,0.727,3000,1000,158,660,True,PS,LB,None,na,na,na,na,na,na,na
0,2,2,2019-11-14,14:59:37:484,16,BB,right,na,True,1.425,3000,1000,1098,155,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,2,2019-11-14,14:59:37:485,16,BB,right,na,None,1.426,3000,1000,1098,155,True,PS,RT,None,na,na,na,na,na,na,na
0,2,2,2019-11-14,14:59:44:260,17,BA,right,na,True,2.019,3000,1000,1079,163,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,2,2019-11-14,14:59:44:261,17,BA,right,na,None,2.019,3000,1000,1079,163,True,PS,RT,None,na,na,na,na,na,na,na
0,2,2,2019-11-14,14:59:50:831,18,BA,right,na,True,1.655,3000,1000,1095,168,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,2,2019-11-14,14:59:50:832,18,BA,right,na,None,1.656,3000,1000,1095,168,True,PS,RT,None,na,na,na,na,na,na,na
0,2,2,2019-11-14,14:59:56:6,19,AB,left,na,True,0.44,3000,1000,181,612,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,2,2019-11-14,14:59:56:6,19,AB,left,na,None,0.44,3000,1000,181,612,True,PS,LB,None,na,na,na,na,na,na,na
0,2,2,2019-11-14,14:59:57:475,19,AB,left,na,None,1.909,3000,1000,718,608,True,PS,MB,None,na,na,na,na,na,na,na
0.8,2,2,2019-11-14,15:00:01:700,20,BB,right,na,True,0.322,3000,1000,1188,126,False,PS,RT,R2,na,na,na,na,na,na,na
0.8,2,2,2019-11-14,15:00:01:701,20,BB,right,na,None,0.323,3000,1000,1188,126,True,PS,RT,None,na,na,na,na,na,na,na
