freq_correct,sub_experiment_index,subject,date,timestamp,trial,stimulus,response,is_practice_trial,is_correct,response_time,BLACKOUT_TIME,DELAY_AFTER_REWARD,x,y,undesired_touch,screen_touched,cell_touched,button_touched,SDP_SINGLE_STIMULUS_TIME,SDP_PROBE_TRIAL_INTERVAL,SDP_LONG_A_TIME,SDP_SHORT_A_TIME,SDP_B_TIME,SDP_INTER_STIMULUS_TIME,SDP_DELAY
0.7,2,1,2019-11-12,15:41:20:19,24,AB,left,na,True,1.345,3000,1000,85,564,False,PS,LB,R1,na,na,na,na,na,na,na
0.7,2,1,2019-11-12,15:41:20:20,24,AB,left,na,None,1.346,3000,1000,85,564,True,PS,LB,None,na,na,na,na,na,na,na
0.7,2,1,2019-11-12,15:41:25:55,25,AB,left,na,True,0.405,3000,1000,78,577,False,PS,LB,R1,na,na,na,na,na,na,na
0.7,2,1,2019-11-12,15:41:25:56,25,AB,left,na,None,0.405,3000,1000,78,577,True,PS,LB,None,na,na,na,na,na,na,na
0.75,2,1,2019-11-12,15:41:30:626,26,AB,left,na,True,0.944,3000,1000,111,573,False,PS,LB,R1,na,na,na,na,na,na,na
0.75,2,1,2019-11-12,15:41:30:626,26,AB,left,na,None,0.945,3000,1000,111,573,True,PS,LB,None,na,na,na,na,na,na,na
0.75,2,1,2019-11-12,15:41:35:570,27,BB,right,na,True,0.312,3000,1000,1182,108,False,PS,RT,R2,na,na,na,na,na,na,na
0.75,2,1,2019-11-12,15:41:35:570,27,BB,right,na,None,0.312,3000,1000,1182,108,True,PS,RT,None,na,na,na,na,na,na,na
0.8,2,1,2019-11-12,15:41:40:952,28,BB,right,na,True,0.769,3000,1000,1175,129,False,PS,RT,R2,na,na,na,na,na,na,na
0.8,2,1,2019-11-12,15:41:40:952,28,BB,right,na,None,0.769,3000,1000,1175,129,True,PS,RT,None,na,na,na,na,na,na,na
