freq_correct,sub_experiment_index,subject,date,timestamp,trial,stimulus,response,is_practice_trial,is_correct,response_time,BLACKOUT_TIME,DELAY_AFTER_REWARD,x,y,undesired_touch,screen_touched,cell_touched,button_touched,SDP_SINGLE_STIMULUS_TIME,SDP_PROBE_TRIAL_INTERVAL,SDP_LONG_A_TIME,SDP_SHORT_A_TIME,SDP_B_TIME,SDP_INTER_STIMULUS_TIME,SDP_DELAY
0,1,4,2019-11-21,14:54:31:769,1,orangesquare,left,True,None,1.025,3000,1000,399,358,False,ST,LM,R1,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:54:43:717,2,lightbluesquare,left,False,None,12.973,3000,1000,628,139,True,None,MT,S,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:54:43:928,2,lightbluesquare,left,False,None,13.184,3000,1000,638,136,True,None,MT,S,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:54:44:189,2,lightbluesquare,left,False,None,13.445,3000,1000,619,124,True,None,MT,S,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:54:48:274,2,lightbluesquare,left,False,False,3.97,3000,1000,405,367,False,BS,LM,R1,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:55:13:342,3,orangesquare,right,False,False,1.12,3000,1000,908,370,False,BS,RM,R2,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:55:19:608,4,orangesquare,left,False,True,0.586,3000,1000,435,367,False,ST,MM,R1,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:55:23:717,5,orangesquare,left,True,None,0.528,3000,1000,444,332,False,ST,MM,R1,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:55:27:877,6,lightbluesquare,left,False,False,0.531,3000,1000,420,363,False,BS,LM,R1,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:55:34:903,7,lightbluesquare,right,False,True,1.498,3000,1000,896,399,False,ST,RM,R2,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:55:39:964,8,lightbluesquare,right,False,True,1.56,3000,1000,900,388,False,ST,RM,R2,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:55:44:201,9,orangesquare,left,True,None,0.664,3000,1000,451,385,False,ST,MM,R1,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:55:48:382,10,lightbluesquare,right,False,True,0.562,3000,1000,894,374,False,ST,RM,R2,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:55:52:374,11,lightbluesquare,right,False,True,0.489,3000,1000,876,390,False,ST,RM,R2,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:55:56:310,12,orangesquare,right,False,False,0.536,3000,1000,897,387,False,BS,RM,R2,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:56:02:513,13,lightbluesquare,right,True,None,0.718,3000,1000,888,402,False,ST,RM,R2,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:56:06:544,14,orangesquare,left,False,True,0.561,3000,1000,448,360,False,ST,MM,R1,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:56:10:512,15,orangesquare,left,False,True,0.474,3000,1000,433,405,False,ST,MM,R1,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:56:14:347,16,orangesquare,right,False,False,0.427,3000,1000,897,381,False,BS,RM,R2,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:56:20:277,17,lightbluesquare,right,True,None,0.519,3000,1000,851,376,False,ST,MM,R2,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:56:24:216,18,lightbluesquare,left,False,False,0.547,3000,1000,452,378,False,BS,MM,R1,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:56:30:369,19,lightbluesquare,right,False,True,0.765,3000,1000,858,387,False,ST,RM,R2,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:56:34:141,20,orangesquare,right,False,False,0.365,3000,1000,872,401,False,BS,RM,R2,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:56:40:135,21,orangesquare,left,True,None,0.625,3000,1000,442,390,False,ST,MM,R1,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:56:45:217,22,lightbluesquare,right,False,True,1.518,3000,1000,875,396,False,ST,RM,R2,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:56:49:592,23,orangesquare,right,False,False,0.464,3000,1000,889,370,False,BS,RM,R2,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:56:52:444,23,orangesquare,right,False,None,3.315,3000,1000,625,417,True,BS,MM,None,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:56:55:707,24,orangesquare,left,False,True,0.64,3000,1000,431,371,False,ST,MM,R1,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:56:59:838,25,lightbluesquare,right,True,None,0.654,3000,1000,840,390,False,ST,MM,R2,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:57:03:728,26,lightbluesquare,left,False,False,0.505,3000,1000,456,370,False,BS,MM,R1,na,na,na,na,na,na,na
0,1,4,2019-11-21,14:57:06:685,26,lightbluesquare,left,False,None,3.463,3000,1000,684,546,True,BS,MB,NB,na,na,na,na,na,na,na
0.55,1,4,2019-11-21,14:57:10:544,27,lightbluesquare,right,False,True,1.32,3000,1000,905,424,False,ST,RM,R2,na,na,na,na,na,na,na
0.55,1,4,2019-11-21,14:57:14:497,28,lightbluesquare,left,False,False,0.507,3000,1000,427,366,False,BS,MM,R1,na,na,na,na,na,na,na
0.55,1,4,2019-11-21,14:57:15:411,28,lightbluesquare,left,False,None,1.421,3000,1000,684,464,True,BS,MM,None,na,na,na,na,na,na,na
0.55,1,4,2019-11-21,14:57:17:668,28,lightbluesquare,left,False,None,3.678,3000,1000,697,511,True,NBS,MB,None,na,na,na,na,na,na,na
0.55,1,4,2019-11-21,14:57:20:662,29,orangesquare,left,True,None,0.599,3000,1000,432,363,False,ST,MM,R1,na,na,na,na,na,na,na
0.55,1,4,2019-11-21,14:57:21:547,29,orangesquare,left,True,None,1.484,3000,1000,644,595,True,ST,MB,NB,na,na,na,na,na,na,na
0.55,1,4,2019-11-21,14:57:24:504,30,orangesquare,right,False,False,0.365,3000,1000,879,392,False,BS,RM,R2,na,na,na,na,na,na,na
0.55,1,4,2019-11-21,14:57:25:490,30,orangesquare,right,False,None,1.351,3000,1000,693,387,True,BS,MM,None,na,na,na,na,na,na,na
0.55,1,4,2019-11-21,14:57:26:93,30,orangesquare,right,False,None,1.954,3000,1000,655,567,True,BS,MB,NB,na,na,na,na,na,na,na
0.55,1,4,2019-11-21,14:57:30:378,31,orangesquare,left,False,True,0.464,3000,1000,454,379,False,ST,MM,R1,na,na,na,na,na,na,na
0.55,1,4,2019-11-21,14:57:34:307,32,lightbluesquare,left,False,False,0.468,3000,1000,473,364,False,BS,MM,R1,na,na,na,na,na,na,na
0.55,1,4,2019-11-21,14:57:34:979,32,lightbluesquare,left,False,None,1.141,3000,1000,583,457,True,BS,MM,None,na,na,na,na,na,na,na
0.55,1,4,2019-11-21,14:57:40:375,33,lightbluesquare,right,True,None,0.512,3000,1000,887,386,False,ST,RM,R2,na,na,na,na,na,na,na
0.55,1,4,2019-11-21,14:57:40:964,33,lightbluesquare,right,True,None,1.101,3000,1000,605,565,True,ST,MB,NB,na,na,na,na,na,na,na
0.55,1,4,2019-11-21,14:57:44:170,34,orangesquare,left,False,True,0.346,3000,1000,470,372,False,ST,MM,R1,na,na,na,na,na,na,na
0.55,1,4,2019-11-21,14:57:48:121,35,orangesquare,left,False,True,0.465,3000,1000,480,401,False,ST,MM,R1,na,na,na,na,na,na,na
0.55,1,4,2019-11-21,14:57:51:778,36,lightbluesquare,right,False,True,0.512,3000,1000,906,368,False,ST,RM,R2,na,na,na,na,na,na,na
0.55,1,4,2019-11-21,14:57:55:697,37,lightbluesquare,right,True,None,0.472,3000,1000,860,397,False,ST,RM,R2,na,na,na,na,na,na,na
0.55,1,4,2019-11-21,14:57:59:538,38,orangesquare,left,False,True,0.462,3000,1000,448,386,False,ST,MM,R1,na,na,na,na,na,na,na
0.55,1,4,2019-11-21,14:58:00:479,38,orangesquare,left,False,None,1.403,3000,1000,640,590,True,ST,MB,NB,na,na,na,na,na,na,na
