freq_correct,sub_experiment_index,subject,date,timestamp,trial,stimulus,response,is_practice_trial,is_correct,response_time,BLACKOUT_TIME,DELAY_AFTER_REWARD,x,y,undesired_touch,screen_touched,cell_touched,button_touched,SDP_SINGLE_STIMULUS_TIME,SDP_PROBE_TRIAL_INTERVAL,SDP_LONG_A_TIME,SDP_SHORT_A_TIME,SDP_B_TIME,SDP_INTER_STIMULUS_TIME,SDP_DELAY
0,4,2,2019-11-14,15:01:39:495,1,A,right,na,True,0.788,3000,1000,878,327,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
0,4,2,2019-11-14,15:01:43:406,2,A,right,na,True,0.244,3000,1000,879,341,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
0,4,2,2019-11-14,15:01:47:419,3,B,left,na,True,0.308,3000,1000,485,413,False,PS,MM,R1,1500,10,4000,1000,2000,300,500
0,4,2,2019-11-14,15:01:51:197,4,A,right,na,True,0.244,3000,1000,870,335,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
0,4,2,2019-11-14,15:01:55:162,5,B,left,na,True,0.344,3000,1000,490,406,False,PS,MM,R1,1500,10,4000,1000,2000,300,500
0,4,2,2019-11-14,15:01:58:986,6,A,right,na,True,0.258,3000,1000,888,356,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
0,4,2,2019-11-14,15:02:03:717,7,B,right,na,False,0.51,3000,1000,877,379,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
0,4,2,2019-11-14,15:02:09:753,8,B,left,na,True,0.34,3000,1000,345,423,False,PS,LM,R1,1500,10,4000,1000,2000,300,500
0,4,2,2019-11-14,15:02:13:506,9,B,left,na,True,0.33,3000,1000,366,405,False,PS,LM,R1,1500,10,4000,1000,2000,300,500
0,4,2,2019-11-14,15:02:19:355,10,aB,right,na,None,0.467,3000,1000,905,343,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
0,4,2,2019-11-14,15:02:22:685,11,B,left,na,True,0.48,3000,1000,359,458,False,PS,LM,R1,1500,10,4000,1000,2000,300,500
0,4,2,2019-11-14,15:02:26:472,12,A,right,na,True,0.292,3000,1000,901,364,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
0,4,2,2019-11-14,15:02:30:570,13,A,right,na,True,0.666,3000,1000,893,362,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
0,4,2,2019-11-14,15:02:34:285,14,B,left,na,True,0.369,3000,1000,363,428,False,PS,LM,R1,1500,10,4000,1000,2000,300,500
0,4,2,2019-11-14,15:02:38:149,15,B,left,na,True,0.284,3000,1000,353,436,False,PS,LM,R1,1500,10,4000,1000,2000,300,500
