freq_correct,sub_experiment_index,subject,date,timestamp,trial,stimulus,response,is_practice_trial,is_correct,response_time,BLACKOUT_TIME,DELAY_AFTER_REWARD,x,y,undesired_touch,screen_touched,cell_touched,button_touched,SDP_SINGLE_STIMULUS_TIME,SDP_PROBE_TRIAL_INTERVAL,SDP_LONG_A_TIME,SDP_SHORT_A_TIME,SDP_B_TIME,SDP_INTER_STIMULUS_TIME,SDP_DELAY
0,1,5,2019-11-26,13:31:49:558,1,orangesquare,left,True,None,2.588,3000,1000,465,348,False,ST,MM,R1,na,na,na,na,na,na,na
0,1,5,2019-11-26,13:31:54:619,2,orangesquare,left,False,True,0.815,3000,1000,390,366,False,ST,LM,R1,na,na,na,na,na,na,na
0,1,5,2019-11-26,13:31:57:534,2,orangesquare,left,False,None,3.73,3000,1000,722,590,True,NBS,MB,None,na,na,na,na,na,na,na
0,1,5,2019-11-26,13:32:02:268,3,lightbluesquare,right,False,True,1.025,3000,1000,905,401,False,ST,RM,R2,na,na,na,na,na,na,na
0,1,5,2019-11-26,13:32:06:766,4,lightbluesquare,right,False,True,0.482,3000,1000,875,416,False,ST,RM,R2,na,na,na,na,na,na,na
0,1,5,2019-11-26,13:32:11:130,5,lightbluesquare,right,True,None,0.482,3000,1000,851,414,False,ST,MM,R2,na,na,na,na,na,na,na
0,1,5,2019-11-26,13:32:15:282,6,orangesquare,left,False,True,0.499,3000,1000,435,378,False,ST,MM,R1,na,na,na,na,na,na,na
0,1,5,2019-11-26,13:32:19:613,7,lightbluesquare,right,False,True,0.467,3000,1000,842,395,False,ST,MM,R2,na,na,na,na,na,na,na
0,1,5,2019-11-26,13:32:23:606,8,orangesquare,left,False,True,0.38,3000,1000,435,377,False,ST,MM,R1,na,na,na,na,na,na,na
0,1,5,2019-11-26,13:32:27:616,9,lightbluesquare,right,True,None,0.434,3000,1000,896,390,False,ST,RM,R2,na,na,na,na,na,na,na
0,1,5,2019-11-26,13:32:31:641,10,orangesquare,left,False,True,0.491,3000,1000,410,368,False,ST,LM,R1,na,na,na,na,na,na,na
0,1,5,2019-11-26,13:32:35:697,11,orangesquare,left,False,True,0.554,3000,1000,407,367,False,ST,LM,R1,na,na,na,na,na,na,na
0,1,5,2019-11-26,13:32:39:581,12,orangesquare,left,False,True,0.395,3000,1000,400,387,False,ST,LM,R1,na,na,na,na,na,na,na
0,1,5,2019-11-26,13:32:43:644,13,lightbluesquare,right,True,None,0.59,3000,1000,878,409,False,ST,RM,R2,na,na,na,na,na,na,na
0,1,5,2019-11-26,13:32:48:158,14,orangesquare,left,False,True,0.52,3000,1000,457,401,False,ST,MM,R1,na,na,na,na,na,na,na
0,1,5,2019-11-26,13:32:52:214,15,lightbluesquare,right,False,True,0.545,3000,1000,893,415,False,ST,RM,R2,na,na,na,na,na,na,na
0,1,5,2019-11-26,13:32:56:317,16,orangesquare,left,False,True,0.611,3000,1000,443,358,False,ST,MM,R1,na,na,na,na,na,na,na
0,1,5,2019-11-26,13:33:00:357,17,lightbluesquare,right,True,None,0.514,3000,1000,870,415,False,ST,RM,R2,na,na,na,na,na,na,na
0,1,5,2019-11-26,13:33:04:458,18,lightbluesquare,right,False,True,0.576,3000,1000,867,411,False,ST,RM,R2,na,na,na,na,na,na,na
0,1,5,2019-11-26,13:33:08:444,19,orangesquare,left,False,True,0.49,3000,1000,367,411,False,ST,LM,R1,na,na,na,na,na,na,na
0,1,5,2019-11-26,13:33:12:595,20,lightbluesquare,right,False,True,0.428,3000,1000,872,427,False,ST,RM,R2,na,na,na,na,na,na,na
0,1,5,2019-11-26,13:33:16:469,21,lightbluesquare,right,True,None,0.379,3000,1000,859,433,False,ST,RM,R2,na,na,na,na,na,na,na
0,1,5,2019-11-26,13:33:20:413,22,lightbluesquare,right,False,True,0.481,3000,1000,840,399,False,ST,MM,R2,na,na,na,na,na,na,na
0,1,5,2019-11-26,13:33:24:352,23,orangesquare,left,False,True,0.412,3000,1000,402,415,False,ST,LM,R1,na,na,na,na,na,na,na
0,1,5,2019-11-26,13:33:28:211,24,orangesquare,left,False,True,0.418,3000,1000,417,392,False,ST,LM,R1,na,na,na,na,na,na,na
0,1,5,2019-11-26,13:33:31:999,25,lightbluesquare,right,True,None,0.38,3000,1000,880,459,False,ST,RM,R2,na,na,na,na,na,na,na
0,1,5,2019-11-26,13:33:35:919,26,orangesquare,left,False,True,0.48,3000,1000,444,368,False,ST,MM,R1,na,na,na,na,na,na,na
1.0,1,5,2019-11-26,13:33:39:888,27,orangesquare,left,False,True,0.496,3000,1000,421,391,False,ST,LM,R1,na,na,na,na,na,na,na
