freq_correct,sub_experiment_index,subject,date,timestamp,trial,stimulus,response,is_practice_trial,is_correct,response_time,BLACKOUT_TIME,DELAY_AFTER_REWARD,x,y,undesired_touch,screen_touched,cell_touched,button_touched,SDP_SINGLE_STIMULUS_TIME,SDP_PROBE_TRIAL_INTERVAL,SDP_LONG_A_TIME,SDP_SHORT_A_TIME,SDP_B_TIME,SDP_INTER_STIMULUS_TIME,SDP_DELAY
1.0,4,5,2019-11-26,13:40:03:780,40,aB,right,na,None,0.715,3000,1000,844,432,False,PS,MM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:40:07:142,41,B,left,na,True,0.406,3000,1000,423,422,False,PS,LM,R1,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:40:10:981,42,A,right,na,True,0.361,3000,1000,859,435,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:40:14:954,43,A,right,na,True,0.541,3000,1000,834,368,False,PS,MM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:40:18:147,44,B,left,na,None,3.734,3000,1000,379,448,True,PS,LM,R1,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:40:18:893,44,B,left,na,True,0.595,3000,1000,447,418,False,PS,MM,R1,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:40:22:770,45,B,left,na,True,0.381,3000,1000,434,439,False,PS,MM,R1,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:40:26:501,46,B,left,na,True,0.338,3000,1000,469,420,False,PS,MM,R1,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:40:29:994,47,A,right,na,True,0.078,3000,1000,889,411,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:40:33:752,48,A,right,na,True,0.366,3000,1000,839,456,False,PS,MM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:40:37:663,49,A,right,na,True,0.551,3000,1000,848,463,False,PS,MM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:40:43:374,50,aB,right,na,None,0.503,3000,1000,825,353,False,PS,MM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:40:46:414,51,B,right,na,None,0.462,3000,1000,430,488,True,PS,MB,NB,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:40:46:854,51,B,left,na,True,0.902,3000,1000,422,455,False,PS,LM,R1,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:40:50:660,52,B,left,na,True,0.408,3000,1000,441,372,False,PS,MM,R1,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:40:54:349,53,A,right,na,True,0.319,3000,1000,872,434,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:40:58:579,54,A,right,na,True,0.847,3000,1000,853,380,False,PS,MM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:41:02:498,55,A,right,na,True,0.502,3000,1000,855,443,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:41:06:178,56,A,right,na,True,0.345,3000,1000,905,439,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:41:09:733,57,A,right,na,True,0.197,3000,1000,843,466,False,PS,MM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:41:13:38,58,B,left,na,None,3.502,3000,1000,431,432,True,PS,MM,R1,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:41:13:532,58,B,left,na,True,0.414,3000,1000,450,436,False,PS,MM,R1,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:41:17:638,59,B,left,na,True,0.586,3000,1000,468,447,False,PS,MM,R1,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:41:26:247,60,AB,right,na,None,0.425,3000,1000,868,424,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:41:28:987,61,B,left,na,True,0.241,3000,1000,381,383,False,PS,LM,R1,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:41:33:85,62,A,right,na,True,0.352,3000,1000,807,423,False,PS,MM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:41:37:2,63,B,left,na,True,0.492,3000,1000,375,421,False,PS,LM,R1,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:41:40:604,64,B,left,na,True,0.24,3000,1000,390,462,False,PS,LM,R1,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:41:44:412,65,A,right,na,True,0.433,3000,1000,850,400,False,PS,MM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:41:47:786,66,B,left,na,None,3.808,3000,1000,454,399,True,PS,MM,R1,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:41:48:415,66,B,left,na,True,0.626,3000,1000,447,441,False,PS,MM,R1,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:41:51:616,67,A,right,na,None,3.826,3000,1000,817,395,True,PS,MM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:41:52:739,67,A,right,na,True,0.917,3000,1000,835,402,False,PS,MM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:41:56:686,68,B,left,na,True,0.334,3000,1000,418,394,False,PS,LM,R1,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:42:00:93,69,B,left,na,None,3.741,3000,1000,450,433,True,PS,MM,R1,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:42:00:650,69,B,left,na,True,0.542,3000,1000,456,439,False,PS,MM,R1,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:42:03:654,70,aB,right,na,None,3.546,3000,1000,847,417,True,PS,MM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:42:06:190,70,aB,right,na,None,0.349,3000,1000,890,421,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:42:09:653,71,A,right,na,True,0.775,3000,1000,858,425,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:42:13:656,72,B,left,na,True,0.336,3000,1000,412,439,False,PS,LM,R1,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:42:17:367,73,A,right,na,True,0.32,3000,1000,850,407,False,PS,MM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:42:21:50,74,B,left,na,True,0.355,3000,1000,477,414,False,PS,MM,R1,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:42:24:377,75,A,right,na,None,3.682,3000,1000,879,418,True,PS,RM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:42:25:36,75,A,right,na,True,0.626,3000,1000,835,400,False,PS,MM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:42:28:543,76,A,right,na,None,4.133,3000,1000,866,383,True,PS,RM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:42:29:226,76,A,right,na,True,0.588,3000,1000,848,436,False,PS,MM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:42:32:988,77,A,right,na,True,0.282,3000,1000,876,423,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:42:36:716,78,B,left,na,True,0.312,3000,1000,423,366,False,PS,LM,R1,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:42:40:183,79,B,left,na,True,0.084,3000,1000,434,380,False,PS,MM,R1,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:42:45:887,80,aB,right,na,None,0.37,3000,1000,878,418,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
1.0,4,5,2019-11-26,13:42:56:210,80,aB,right,na,None,10.693,3000,1000,778,538,True,PS,MB,None,1500,10,4000,1000,2000,300,500
