freq_correct,sub_experiment_index,subject,date,timestamp,trial,stimulus,response,is_practice_trial,is_correct,response_time,BLACKOUT_TIME,DELAY_AFTER_REWARD,x,y,undesired_touch,screen_touched,cell_touched,button_touched,SDP_SINGLE_STIMULUS_TIME,SDP_PROBE_TRIAL_INTERVAL,SDP_LONG_A_TIME,SDP_SHORT_A_TIME,SDP_B_TIME,SDP_INTER_STIMULUS_TIME,SDP_DELAY
0,3,5,2019-11-26,13:35:44:500,1,yellowsquare,right,na,False,1.801,3000,1000,859,386,False,PS,RM,R2,na,na,na,na,na,na,na
0,3,5,2019-11-26,13:35:50:940,2,yellowsquare,left,na,True,0.536,3000,1000,395,368,False,PS,LM,R1,na,na,na,na,na,na,na
0,3,5,2019-11-26,13:35:56:257,3,yellowsquare,left,na,True,1.377,3000,1000,418,411,False,PS,LM,R1,na,na,na,na,na,na,na
0,3,5,2019-11-26,13:36:00:639,4,bluesquare,right,na,True,0.371,3000,1000,875,400,False,PS,RM,R2,na,na,na,na,na,na,na
0,3,5,2019-11-26,13:36:05:69,5,yellowsquare,left,na,True,0.436,3000,1000,390,426,False,PS,LM,R1,na,na,na,na,na,na,na
0,3,5,2019-11-26,13:36:09:308,6,bluesquare,right,na,True,0.294,3000,1000,868,417,False,PS,RM,R2,na,na,na,na,na,na,na
0,3,5,2019-11-26,13:36:13:588,7,bluesquare,left,na,False,0.325,3000,1000,448,416,False,PS,MM,R1,na,na,na,na,na,na,na
0,3,5,2019-11-26,13:36:19:667,8,bluesquare,right,na,True,0.3,3000,1000,847,398,False,PS,MM,R2,na,na,na,na,na,na,na
0,3,5,2019-11-26,13:36:23:883,9,bluesquare,right,na,True,0.335,3000,1000,877,412,False,PS,RM,R2,na,na,na,na,na,na,na
0,3,5,2019-11-26,13:36:28:55,10,yellowsquare,left,na,True,0.279,3000,1000,389,447,False,PS,LM,R1,na,na,na,na,na,na,na
0,3,5,2019-11-26,13:36:32:270,11,yellowsquare,left,na,True,0.29,3000,1000,407,445,False,PS,LM,R1,na,na,na,na,na,na,na
0,3,5,2019-11-26,13:36:33:682,11,yellowsquare,left,na,None,1.702,3000,1000,612,687,True,PS,MB,None,na,na,na,na,na,na,na
0,3,5,2019-11-26,13:36:37:5,12,bluesquare,right,na,True,0.26,3000,1000,874,387,False,PS,RM,R2,na,na,na,na,na,na,na
0,3,5,2019-11-26,13:36:41:237,13,bluesquare,right,na,True,0.258,3000,1000,852,424,False,PS,MM,R2,na,na,na,na,na,na,na
0,3,5,2019-11-26,13:36:46:459,14,bluesquare,right,na,True,1.312,3000,1000,843,418,False,PS,MM,R2,na,na,na,na,na,na,na
0,3,5,2019-11-26,13:36:51:16,15,bluesquare,right,na,True,0.449,3000,1000,865,383,False,PS,RM,R2,na,na,na,na,na,na,na
0,3,5,2019-11-26,13:36:55:262,16,yellowsquare,left,na,True,0.259,3000,1000,410,473,False,PS,LM,R1,na,na,na,na,na,na,na
0,3,5,2019-11-26,13:36:59:172,17,yellowsquare,left,na,None,4.169,3000,1000,392,403,True,PS,LM,R1,na,na,na,na,na,na,na
0,3,5,2019-11-26,13:36:59:896,17,yellowsquare,left,na,True,0.655,3000,1000,438,404,False,PS,MM,R1,na,na,na,na,na,na,na
0,3,5,2019-11-26,13:37:04:652,18,yellowsquare,left,na,True,0.827,3000,1000,420,402,False,PS,LM,R1,na,na,na,na,na,na,na
0,3,5,2019-11-26,13:37:08:931,19,bluesquare,right,na,True,0.278,3000,1000,860,405,False,PS,RM,R2,na,na,na,na,na,na,na
0.9,3,5,2019-11-26,13:37:13:159,20,yellowsquare,left,na,True,0.31,3000,1000,443,449,False,PS,MM,R1,na,na,na,na,na,na,na
