freq_correct,sub_experiment_index,subject,date,timestamp,trial,stimulus,response,is_practice_trial,is_correct,response_time,BLACKOUT_TIME,DELAY_AFTER_REWARD,x,y,undesired_touch,screen_touched,cell_touched,button_touched,SDP_SINGLE_STIMULUS_TIME,SDP_PROBE_TRIAL_INTERVAL,SDP_LONG_A_TIME,SDP_SHORT_A_TIME,SDP_B_TIME,SDP_INTER_STIMULUS_TIME,SDP_DELAY
0,2,4,2019-11-21,15:00:14:626,1,AA,right,na,True,4.887,3000,1000,1160,162,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:00:14:627,1,AA,right,na,None,4.888,3000,1000,1160,162,True,PS,RT,None,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:00:21:374,2,AB,left,na,True,1.405,3000,1000,146,612,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:00:21:374,2,AB,left,na,None,1.406,3000,1000,146,612,True,PS,LB,None,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:00:28:566,3,AB,left,na,True,1.648,3000,1000,148,607,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:00:28:567,3,AB,left,na,None,1.649,3000,1000,148,607,True,PS,LB,None,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:00:36:443,4,BA,right,na,True,0.86,3000,1000,1167,157,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:00:36:443,4,BA,right,na,None,0.861,3000,1000,1167,157,True,PS,RT,None,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:00:42:230,5,BB,left,na,False,0.684,3000,1000,173,622,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:00:42:231,5,BB,left,na,None,0.685,3000,1000,173,622,True,PS,LB,None,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:00:49:905,6,BB,right,na,True,0.421,3000,1000,1179,116,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:00:49:908,6,BB,right,na,None,0.424,3000,1000,1179,116,True,PS,RT,None,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:00:51:761,6,BB,right,na,None,2.278,3000,1000,696,523,True,PS,MB,None,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:00:56:878,7,AB,left,na,True,0.503,3000,1000,155,602,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:00:56:878,7,AB,left,na,None,0.504,3000,1000,155,602,True,PS,LB,None,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:01:02:223,8,AB,left,na,True,0.439,3000,1000,149,634,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:01:02:223,8,AB,left,na,None,0.44,3000,1000,149,634,True,PS,LB,None,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:01:07:527,9,AB,left,na,True,0.461,3000,1000,155,628,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:01:07:527,9,AB,left,na,None,0.461,3000,1000,155,628,True,PS,LB,None,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:01:12:777,10,BA,right,na,True,0.377,3000,1000,1175,111,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:01:12:777,10,BA,right,na,None,0.377,3000,1000,1175,111,True,PS,RT,None,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:01:22:344,11,AA,right,na,True,4.81,3000,1000,1123,177,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:01:22:345,11,AA,right,na,None,4.811,3000,1000,1123,177,True,PS,RT,None,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:01:28:237,12,BA,right,na,True,0.343,3000,1000,1174,121,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:01:28:238,12,BA,right,na,None,0.344,3000,1000,1174,121,True,PS,RT,None,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:01:33:602,13,AB,left,na,True,0.392,3000,1000,150,618,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:01:33:603,13,AB,left,na,None,0.392,3000,1000,150,618,True,PS,LB,None,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:01:38:712,14,AB,left,na,True,0.367,3000,1000,121,634,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:01:38:712,14,AB,left,na,None,0.368,3000,1000,121,634,True,PS,LB,None,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:01:46:23,15,BB,right,na,True,2.552,3000,1000,1140,158,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:01:46:23,15,BB,right,na,None,2.552,3000,1000,1140,158,True,PS,RT,None,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:01:51:122,16,BB,right,na,True,0.366,3000,1000,1166,135,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:01:51:123,16,BB,right,na,None,0.367,3000,1000,1166,135,True,PS,RT,None,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:01:56:253,17,AA,right,na,True,0.346,3000,1000,1154,129,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:01:56:253,17,AA,right,na,None,0.346,3000,1000,1154,129,True,PS,RT,None,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:02:01:337,18,AB,left,na,True,0.357,3000,1000,117,630,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:02:01:337,18,AB,left,na,None,0.358,3000,1000,117,630,True,PS,LB,None,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:02:07:512,19,AB,left,na,True,1.367,3000,1000,161,600,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,4,2019-11-21,15:02:07:513,19,AB,left,na,None,1.368,3000,1000,161,600,True,PS,LB,None,na,na,na,na,na,na,na
0.95,2,4,2019-11-21,15:02:12:846,20,BA,right,na,True,0.581,3000,1000,1191,128,False,PS,RT,R2,na,na,na,na,na,na,na
0.95,2,4,2019-11-21,15:02:12:847,20,BA,right,na,None,0.582,3000,1000,1191,128,True,PS,RT,None,na,na,na,na,na,na,na
