freq_correct,sub_experiment_index,subject,date,timestamp,trial,stimulus,response,is_practice_trial,is_correct,response_time,BLACKOUT_TIME,DELAY_AFTER_REWARD,x,y,undesired_touch,screen_touched,cell_touched,button_touched,SDP_SINGLE_STIMULUS_TIME,SDP_PROBE_TRIAL_INTERVAL,SDP_LONG_A_TIME,SDP_SHORT_A_TIME,SDP_B_TIME,SDP_INTER_STIMULUS_TIME,SDP_DELAY
0,1,1,2019-11-14,13:34:10:811,1,lightbluesquare,right,True,None,3.189,3000,1000,868,411,False,ST,RM,R2,na,na,na,na,na,na,na
0,1,1,2019-11-14,13:34:22:708,2,orangesquare,left,False,True,4.977,3000,1000,367,333,False,ST,LM,R1,na,na,na,na,na,na,na
0,1,1,2019-11-14,13:34:54:48,3,lightbluesquare,left,False,False,2.314,3000,1000,390,344,False,BS,LM,R1,na,na,na,na,na,na,na
0,1,1,2019-11-14,13:35:01:829,4,orangesquare,left,False,True,1.561,3000,1000,405,370,False,ST,LM,R1,na,na,na,na,na,na,na
0,1,1,2019-11-14,13:35:08:281,5,orangesquare,left,True,None,2.115,3000,1000,390,389,False,ST,LM,R1,na,na,na,na,na,na,na
0,1,1,2019-11-14,13:35:13:384,6,lightbluesquare,left,False,False,1.199,3000,1000,415,374,False,BS,LM,R1,na,na,na,na,na,na,na
0,1,1,2019-11-14,13:35:20:714,7,lightbluesquare,left,False,False,1.542,3000,1000,431,389,False,BS,MM,R1,na,na,na,na,na,na,na
0,1,1,2019-11-14,13:35:27:443,8,orangesquare,right,False,False,0.804,3000,1000,890,349,False,BS,RM,R2,na,na,na,na,na,na,na
0,1,1,2019-11-14,13:35:34:344,9,orangesquare,left,True,None,0.969,3000,1000,436,366,False,ST,MM,R1,na,na,na,na,na,na,na
0,1,1,2019-11-14,13:35:40:62,10,lightbluesquare,left,False,False,1.454,3000,1000,413,425,False,BS,LM,R1,na,na,na,na,na,na,na
0,1,1,2019-11-14,13:35:48:56,11,orangesquare,right,False,False,1.95,3000,1000,862,398,False,BS,RM,R2,na,na,na,na,na,na,na
0,1,1,2019-11-14,13:35:55:481,12,orangesquare,left,False,True,1.211,3000,1000,392,388,False,ST,LM,R1,na,na,na,na,na,na,na
0,1,1,2019-11-14,13:36:01:99,13,orangesquare,left,True,None,1.14,3000,1000,406,412,False,ST,LM,R1,na,na,na,na,na,na,na
0,1,1,2019-11-14,13:36:07:103,14,lightbluesquare,right,False,True,1.881,3000,1000,880,420,False,ST,RM,R2,na,na,na,na,na,na,na
