freq_correct,sub_experiment_index,subject,date,timestamp,trial,stimulus,response,is_practice_trial,is_correct,response_time,BLACKOUT_TIME,DELAY_AFTER_REWARD,x,y,undesired_touch,screen_touched,cell_touched,button_touched,SDP_SINGLE_STIMULUS_TIME,SDP_PROBE_TRIAL_INTERVAL,SDP_LONG_A_TIME,SDP_SHORT_A_TIME,SDP_B_TIME,SDP_INTER_STIMULUS_TIME,SDP_DELAY
1.0,4,3,2019-11-21,13:45:09:460,53,B,left,na,True,0.566,3000,1000,471,423,False,PS,MM,R1,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:45:13:765,54,A,right,na,True,0.595,3000,1000,912,431,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:45:17:779,55,B,left,na,True,0.48,3000,1000,497,434,False,PS,MM,R1,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:45:21:735,56,A,right,na,True,0.517,3000,1000,915,435,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:45:25:680,57,B,left,na,True,0.488,3000,1000,443,448,False,PS,MM,R1,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:45:29:560,58,B,left,na,True,0.487,3000,1000,416,409,False,PS,LM,R1,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:45:33:746,59,A,right,na,True,0.566,3000,1000,876,437,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:45:43:757,60,AB,right,na,None,1.726,3000,1000,843,382,False,PS,MM,R2,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:45:48:252,61,A,right,na,True,1.186,3000,1000,887,403,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:45:53:65,62,B,left,na,True,0.996,3000,1000,451,404,False,PS,MM,R1,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:45:57:316,63,B,left,na,True,0.749,3000,1000,465,415,False,PS,MM,R1,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:46:01:501,64,A,right,na,True,0.745,3000,1000,869,467,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:46:05:585,65,B,left,na,True,0.661,3000,1000,457,436,False,PS,MM,R1,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:46:09:621,66,A,right,na,True,0.461,3000,1000,879,447,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:46:13:658,67,A,right,na,True,0.465,3000,1000,884,425,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:46:17:718,68,B,left,na,True,0.518,3000,1000,440,466,False,PS,MM,R1,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:46:21:524,69,B,left,na,True,0.405,3000,1000,441,455,False,PS,MM,R1,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:46:30:594,70,AB,right,na,None,0.876,3000,1000,903,357,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:46:34:334,71,A,right,na,True,0.463,3000,1000,883,365,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:46:38:432,72,B,left,na,True,0.644,3000,1000,433,443,False,PS,MM,R1,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:46:42:508,73,A,right,na,True,0.556,3000,1000,858,441,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:46:46:527,74,B,left,na,True,0.491,3000,1000,444,423,False,PS,MM,R1,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:46:50:605,75,A,right,na,True,0.661,3000,1000,856,450,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:46:54:516,76,A,right,na,True,0.447,3000,1000,885,456,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:46:58:480,77,B,left,na,True,0.542,3000,1000,449,428,False,PS,MM,R1,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:47:02:957,78,A,right,na,True,0.682,3000,1000,928,430,False,PS,RM,R2,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:47:06:858,79,B,left,na,True,0.474,3000,1000,436,439,False,PS,MM,R1,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:47:15:831,80,AB,left,na,None,0.593,3000,1000,424,343,False,PS,LM,R1,1500,10,4000,1000,2000,300,500
1.0,4,3,2019-11-21,13:51:04:719,80,AB,left,na,None,229.481,3000,1000,663,453,True,PS,MM,None,1500,10,4000,1000,2000,300,500
