freq_correct,sub_experiment_index,subject,date,timestamp,trial,stimulus,response,is_practice_trial,is_correct,response_time,BLACKOUT_TIME,DELAY_AFTER_REWARD,x,y,undesired_touch,screen_touched,cell_touched,button_touched,SDP_SINGLE_STIMULUS_TIME,SDP_PROBE_TRIAL_INTERVAL,SDP_LONG_A_TIME,SDP_SHORT_A_TIME,SDP_B_TIME,SDP_INTER_STIMULUS_TIME,SDP_DELAY
0,2,5,2019-11-26,13:33:47:718,1,AB,left,na,True,1.648,3000,1000,202,580,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:33:47:719,1,AB,left,na,None,1.65,3000,1000,202,580,True,PS,LB,None,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:33:53:306,2,AA,right,na,True,0.562,3000,1000,1207,153,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:33:53:307,2,AA,right,na,None,0.563,3000,1000,1207,153,True,PS,RT,None,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:33:54:965,2,AA,right,na,None,2.221,3000,1000,735,607,True,PS,MB,None,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:33:59:609,3,AB,left,na,True,0.506,3000,1000,126,622,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:33:59:610,3,AB,left,na,None,0.507,3000,1000,126,622,True,PS,LB,None,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:34:05:838,4,BB,right,na,True,1.326,3000,1000,1218,139,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:34:05:839,4,BB,right,na,None,1.327,3000,1000,1218,139,True,PS,RT,None,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:34:11:423,5,AB,left,na,True,0.402,3000,1000,160,624,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:34:11:425,5,AB,left,na,None,0.405,3000,1000,160,624,True,PS,LB,None,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:34:16:913,6,BA,right,na,True,0.636,3000,1000,1081,162,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:34:16:914,6,BA,right,na,None,0.637,3000,1000,1081,162,True,PS,RT,None,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:34:23:2,7,AB,left,na,True,1.132,3000,1000,180,612,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:34:23:3,7,AB,left,na,None,1.133,3000,1000,180,612,True,PS,LB,None,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:34:28:126,8,AB,left,na,True,0.364,3000,1000,241,601,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:34:28:128,8,AB,left,na,None,0.365,3000,1000,241,601,True,PS,LB,None,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:34:33:121,9,BB,right,na,True,0.213,3000,1000,1266,100,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:34:33:122,9,BB,right,na,None,0.214,3000,1000,1266,100,True,PS,RT,None,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:34:38:547,10,BA,right,na,True,0.599,3000,1000,1146,145,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:34:38:547,10,BA,right,na,None,0.599,3000,1000,1146,145,True,PS,RT,None,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:34:43:645,11,AB,left,na,True,0.293,3000,1000,125,620,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:34:43:646,11,AB,left,na,None,0.293,3000,1000,125,620,True,PS,LB,None,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:34:48:749,12,AB,left,na,True,0.375,3000,1000,140,640,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:34:48:750,12,AB,left,na,None,0.376,3000,1000,140,640,True,PS,LB,None,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:34:53:683,13,AB,left,na,True,0.167,3000,1000,103,675,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:34:53:683,13,AB,left,na,None,0.167,3000,1000,103,675,True,PS,LB,None,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:34:58:302,14,AB,left,na,None,4.786,3000,1000,222,664,True,PS,LB,R1,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:34:58:866,14,AB,left,na,True,0.36,3000,1000,186,663,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:34:58:867,14,AB,left,na,None,0.36,3000,1000,186,663,True,PS,LB,None,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:35:04:240,15,BB,right,na,True,0.33,3000,1000,1170,128,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:35:04:240,15,BB,right,na,None,0.33,3000,1000,1170,128,True,PS,RT,None,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:35:09:589,16,AA,left,na,False,0.639,3000,1000,188,637,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:35:09:590,16,AA,left,na,None,0.64,3000,1000,188,637,True,PS,LB,None,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:35:18:209,17,AA,left,na,False,1.828,3000,1000,153,659,False,PS,LB,R1,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:35:18:210,17,AA,left,na,None,1.829,3000,1000,153,659,True,PS,LB,None,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:35:25:906,18,AA,right,na,True,0.313,3000,1000,1195,88,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:35:25:906,18,AA,right,na,None,0.313,3000,1000,1195,88,True,PS,RT,None,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:35:31:251,19,AA,right,na,True,0.26,3000,1000,1237,80,False,PS,RT,R2,na,na,na,na,na,na,na
0,2,5,2019-11-26,13:35:31:252,19,AA,right,na,None,0.261,3000,1000,1237,80,True,PS,RT,None,na,na,na,na,na,na,na
0.85,2,5,2019-11-26,13:35:36:796,20,BA,left,na,False,0.494,3000,1000,131,626,False,PS,LB,R1,na,na,na,na,na,na,na
0.85,2,5,2019-11-26,13:35:36:796,20,BA,left,na,None,0.495,3000,1000,131,626,True,PS,LB,None,na,na,na,na,na,na,na
0.85,2,5,2019-11-26,13:35:39:530,20,BA,left,na,None,3.228,3000,1000,599,580,True,PS,MB,NB,na,na,na,na,na,na,na
