freq_correct,sub_experiment_index,subject,date,timestamp,trial,stimulus,response,is_practice_trial,is_correct,response_time,BLACKOUT_TIME,DELAY_AFTER_REWARD,x,y,undesired_touch,screen_touched,cell_touched,button_touched,SDP_SINGLE_STIMULUS_TIME,SDP_PROBE_TRIAL_INTERVAL,SDP_LONG_A_TIME,SDP_SHORT_A_TIME,SDP_B_TIME,SDP_INTER_STIMULUS_TIME,SDP_DELAY
0,4,1,2019-11-14,13:43:32:297,1,A,right,na,True,0.109,3000,1000,833,391,False,PS,MM,R2,1500,10,4000,1000,2000,300,500
0,4,1,2019-11-14,13:43:32:475,1,A,right,na,None,0.287,3000,1000,833,390,True,PS,MM,R2,1500,10,4000,1000,2000,300,500
0,4,1,2019-11-14,13:43:33:48,1,A,right,na,None,0.86,3000,1000,575,657,True,PS,MB,NB,1500,10,4000,1000,2000,300,500
0,4,1,2019-11-14,13:43:33:464,1,A,right,na,None,1.276,3000,1000,577,691,True,PS,MB,None,1500,10,4000,1000,2000,300,500
0,4,1,2019-11-14,13:43:34:336,2,A,right,na,None,2.148,3000,1000,822,407,True,PS,MM,R2,1500,10,4000,1000,2000,300,500
0,4,1,2019-11-14,13:43:34:753,2,A,right,na,None,2.565,3000,1000,828,389,True,PS,MM,R2,1500,10,4000,1000,2000,300,500
0,4,1,2019-11-14,13:43:34:964,2,A,right,na,None,2.776,3000,1000,841,404,True,PS,MM,R2,1500,10,4000,1000,2000,300,500
0,4,1,2019-11-14,13:43:35:168,2,A,right,na,None,2.98,3000,1000,839,394,True,PS,MM,R2,1500,10,4000,1000,2000,300,500
0,4,1,2019-11-14,13:43:35:387,2,A,right,na,None,3.199,3000,1000,836,390,True,PS,MM,R2,1500,10,4000,1000,2000,300,500
0,4,1,2019-11-14,13:43:35:599,2,A,right,na,None,3.411,3000,1000,818,378,True,PS,MM,R2,1500,10,4000,1000,2000,300,500
0,4,1,2019-11-14,13:43:35:796,2,A,right,na,True,0.062,3000,1000,831,392,False,PS,MM,R2,1500,10,4000,1000,2000,300,500
0,4,1,2019-11-14,13:43:35:999,2,A,right,na,None,0.265,3000,1000,831,394,True,PS,MM,R2,1500,10,4000,1000,2000,300,500
0,4,1,2019-11-14,13:43:36:597,2,A,right,na,None,0.863,3000,1000,576,659,True,PS,MB,NB,1500,10,4000,1000,2000,300,500
0,4,1,2019-11-14,13:43:37:578,3,A,right,na,None,1.844,3000,1000,837,403,True,PS,MM,R2,1500,10,4000,1000,2000,300,500
